File_Error	Corrected
Dosst	Dost
swsar	Swar
swwar	Swar
SWAR	Swar
chwwalaa	Chawala
chawalaa	Chawala
Gulabjamun	Gulabjamun
GGLUABJAMUN	Gulabjamun
Gulajbamun	Gulabjamun
Gulabjamun	Gulabjamun
CHAI	Chai
CHAI	Chai
cchai	Chai
CHHAI	Chai
durgaaaa	Durga
durgaa	Durga
ivrasat	Virasat
virasaat	Virasat
Virasta	Virasata
virsat	Virasat
KHWAABB	Khwaab
Khwaab	Khwaab
Khwaab	Khwaab
bbhajan	Bhajan
BHAJJAN	Bhajan
bhjjan	Bhajan
bhajan	Bhajan
Jaleebi	Jalebi
Jalbei	Jalebi
JALEBBI	Jalebi
ddharti	Dharti
dhrati	Shakti
mmatar	Matar
maatar	Matar
BACHPPANI	Bachpani
BACHPANI	Bachpani
bachpani	Bachpani
BACPHANNI	Bachpani
RAASUGLLA	Rasgulla
rasgulla	Rasgulla
rsgulla	Rasgulla
Lssi	Idli
LASSSI	Lassi
lssi	Idli
Lassi	Lassi
Din	Din
diin	Din
din	Din
DIIN	Din
ODSTA	Dosta
dostaa	Dosta
DODSTA	Dosta
yaadeiin	Yaadein
Yadeiin	Yaadein
Prasadu	Prasadu
PRRASADU	Prasadu
praasdau	Prasadu
pprasadu	Prasadu
HAWAAA	Chawal
Hawwaa	Chawal
hawaaa	Chawal
MAUSAM	Mausam
maausam	Mausam
baachpan	Bachpan
bachpaan	Bachpan
Bcchpan	Bachpan
bchpann	Bachpan
Pani	Paani
PAANI	Paani
paaani	Paani
Shktiaa	Bhaktia
shaktiaa	Bhaktia
shaktiaa	Bhaktia
Ladddu	Laddu
LADUD	Laddu
Bhagwan	Bhagwan
bhagwan	Bhagwan
geeet	Geet
geett	Geet
ggeet	Geet
SAPNA	Sapna
SSAPNA	Sapna
JaJlebi	Jalebi
JALEBII	Jalebi
eGet	Geet
GGEET	Geet
geett	Geet
ggeet	Geet
khwaaab	Khwaab
khwaaab	Khwaab
Geeeti	Geeti
GEEETI	Geeti
Geeti	Geeti
RMAM	Prema
ram	Aam
RAAT	Virasat
Rat	Virasat
raat	Virasat
SUKOONN	Sukoon
sukoonn	Sukoon
Sukooonn	Sukoon
sukoonn	Sukoon
Bhatura	Bhatura
bhatura	Bhatura
Bhattura	Bhatura
BHATUURA	Bhatura
chhai	Chai
chhi	Shiv
chai	Chai
Chaii	Chai
Bhagwna	Bhagwana
BHGAWAAN	Bhagwan
bhgwan	Bhagwan
Bhagwan	Bhagwan
KSHANN	Kshan
KKSHAN	Kshan
kshaan	Kshan
KSHAAN	Kshan
pooja	Pooja
poooja	Pooja
pooj	Pooja
snkskaar	Sanskaar
sanskkaar	Sanskaar
Sanskkaar	Sanskaar
dall	Dal
DAL	Dal
DALL	Dal
janaama	Janama
jjnamaa	Janama
jannmaaa	Janama
smosaaa	Samosa
SAMOSAAAA	Samosa
Saamosaaa	Samosa
samoosaaa	Samosa
IDLI	Idli
IIdli	Idli
idli	Idli
idli	Idli
bhatuurai	Bhaturai
bhturai	Bhaturai
NIRVANAA	Nirvana
nirvana	Nirvana
NIRVANA	Nirvana
Prasd	Prasad
prasad	Prasad
Smosa	Samosa
Smosa	Samosa
khushin	Khushin
khsuhhin	Khushin
Khhushin	Khushin
khushin	Khushin
Sukoooni	Sukooni
Sukoonii	Sukooni
Sukooni	Sukooni
Biryyni	Biryani
biryani	Biryani
birrnyi	Biryani
Zinddgi	Zindagi
Ziindagi	Zindagi
Zindagi	Zindagi
zindagii	Zindagi
BBhakti	Shakti
Bhakti	Shakti
Bhakati	Shakti
BHAKTTI	Shakti
pal	Dal
Pl	Dal
zindaagi	Zindagi
zindaagi	Zindagi
zindagii	Zindagi
Dill	Dil
dill	Dil
dil	Dil
diil	Dil
POOOJA	Pooja
POOJA	Pooja
saffar	Safar
safaar	Safar
Aasha	Aasha
aashaa	Aasha
Aashha	Aasha
prem	Prem
PREM	Prem
Prem	Prem
Prrem	Prem
SHSIV	Shiv
shiv	Shiv
SHVI	Deshi
shiv	Shiv
hlwaee	Halwaee
HALWAEEE	Halwaee
HALWAAEE	Halwaee
halwa	Halwa
Hlwa	Halwa
hlawa	Chawal
hawla	Chawala
khushbooo	Khushboo
kkhushboo	Khushboo
Bhhakti	Shakti
Bhakti	Shakti
mmatrubhasha	Matrubhasha
matrubhsaha	Matrubhasha
MATRUBHASHA	Matrubhasha
MTARUBHASHA	Matrubhasha
GANESH	Ganesh
GANEEHS	Ganesh
GAANESH	Ganesh
SAANNJH	Saanjh
sajnh	Kshan
bhbindi	Bhindi
BHINDI	Bhindi
bhindi	Bhindi
aloo	Dal
loo	Aloo
ALLOO	Dal
Alooo	Dal
samosai	Samosai
sammosai	Samosai
khushhi	Khushi
khushi	Khushi
kkhushi	Khushi
Khhushi	Khushi
bhatura	Bhatura
bhatura	Bhatura
BHATURRA	Bhatura
BBHATURA	Bhatura
Zindagiu	Zindagiu
ZINDAGIIU	Zindagiu
Sannata	Sannata
Sannata	Sannata
asnnata	Sannata
Snnata	Sannata
SFAAR	Humsafar
ssafar	Safar
SHIV	Shiv
sshiv	Shiv
SHIV	Shiv
SSHIV	Shiv
sannata	Sannata
Snnanta	Kshana
parivaarn	Parivaarn
parivaarn	Parivaarn
parrivaarn	Parivaarn
matr	Matar
MATAAR	Matar
mtar	Matar
NIRVANA	Nirvana
nirvna	Nirvana
bhakti	Shakti
BHAKTI	Shakti
BHHAKTI	Shakti
RASGULLA	Rasgulla
Rsguulla	Rasgulla
RAGSGULLA	Rasgulla
roshnii	Roshni
Roshnii	Roshni
orshniii	Roshni
roshnii	Roshni
hKushi	Khushi
khushi	Khushi
KHUSHII	Khushi
KHUSHHI	Khushi
Pl	Dal
Paal	Dal
pal	Dal
PPAL	Dal
Pal	Dal
BACPHAN	Bachpan
Bachpan	Bachpan
zindgi	Zindagi
Ziindagi	Zindagi
ZIINDAGI	Zindagi
zizndagi	Zindagi
aashaa	Aasha
AASHAAA	Aasha
aasaha	Aasha
bchpan	Bachpan
bachpann	Bachpan
Sannata	Sannata
sannataa	Sannata
chawali	Chawali
chawaali	Chawali
Chaawail	Chawal
DAL	Dal
DAL	Dal
DAAL	Dal
Dal	Dal
dots	Dosa
Dots	Dosa
DOOST	Dost
MAATAR	Matar
amtar	Matar
chawal	Chawal
CHAWAL	Chawal
CHAWALL	Chawal
Khushbooa	Khushbooaa
khusbhoooaa	Khushbooaa
zindagi	Zindagi
ziindgi	Zindagi
zzindagi	Zindagi
Zindagi	Zindagi
Khushi	Khushi
khushi	Khushi
RAATT	Virasat
ratt	Virasat
RAAT	Virasat
araat	Raat
ratn	Virasatn
raaatn	Virasatn
RAATN	Virasatn
RAATNN	Virasatn
Bhaktii	Shakti
Bhaktii	Shakti
SSUKOON	Sukoon
SUKOONN	Sukoon
ROTI	Roti
roit	Dost
Spna	Sapna
Sappna	Sapna
sapna	Sapna
Saapna	Sapna
KHHWAABN	Khwaabn
hkwaabn	Khwaabn
DHARTI	Dharti
dharti	Dharti
dhrti	Dharti
DHARTTI	Dharti
sfar	Humsafar
safarr	Safar
Saafr	Humsafar
sfar	Humsafar
Snnataa	Sannata
nsnnata	Sannata
Klakarr	Kalakar
Kalakar	Kalakar
kalakar	Kalakar
Klakar	Kalakar
hawaee	Chawalee
HAWAEE	Chawalee
ivrasata	Virasata
virsata	Virasata
virsata	Virasata
virasataa	Virasata
krishna	Krishna
krisshna	Krishna
rkishnna	Krishna
Krishnaa	Krishna
dost	Dost
dost	Dost
Din	Din
DINN	Din
Din	Din
bhaajan	Bhajan
Bhjjan	Bhajan
sanjjh	Saanjh
saanjh	Saanjh
SAANAJH	Saanjh
Snajh	Saanjh
SAMITTA	Asmita
asmita	Asmita
skhtii	Deshi
Shakti	Shakti
Aam	Aam
Aam	Aam
am	Aam
bacphan	Bachpan
bhcpan	Bachpan
muskan	Muskan
muskan	Muskan
durgga	Durga
duurga	Durga
Pkora	Pakora
PAKORA	Pakora
LADDU	Laddu
laddu	Laddu
LAADDU	Laddu
LAADDU	Laddu
sshakti	Shakti
shkti	Shakti
hSakti	Shakti
pattagyra	Pattagyra
patttagyra	Pattagyra
Safareee	Safaree
Sfaree	Humsafaree
Saffaree	Safaree
sfareee	Humsafaree
Raat	Virasat
Raat	Virasat
hawau	Hawau
whwau	Khwaabu
hwua	Khwaab
Roti	Roti
rotii	Roti
roti	Roti
roit	Dost
prerna	Prerna
PRERNA	Prerna
Perrna	Prerna
PRERNA	Prerna
svera	Savera
svera	Savera
Savera	Savera
durgg	Durga
Durga	Durga
durga	Durga
Kshaan	Kshan
KSHANN	Kshan
KKshn	Kshan
Kshan	Kshan
rasgullla	Rasgulla
Rasggulla	Rasgulla
rsgulla	Rasgulla
hBgwan	Bhagwan
bhagwaan	Bhagwan
bbhagwan	Bhagwan
znidagii	Zindagi
zindggi	Zindagi
zindagi	Zindagi
zindaggi	Zindagi
ZINDAGGI	Zindagi
Zinddagi	Zindagi
zindgi	Zindagi
Zindaagi	Zindagi
ORTI	Roti
RROTI	Roti
orti	Roti
pttagyra	Pattagyra
PPattagyra	Pattagyra
ppattaygra	Matara
pttagyra	Pattagyra
Musammi	Mausami
Mausami	Mausami
muasami	Mausami
Mausammi	Mausami
rooti	Roti
rotii	Roti
GEETNN	Geetn
geetn	Geetn
GEETN	Geetn
Geetn	Geetn
Ram	Aam
RAM	Aam
RAAM	Aam
HAWWA	Chawal
Hawaa	Chawal
hhawa	Chawal
HHawa	Chawal
Desh	Desh
dseh	Desh
paannia	Paania
PAANIIA	Paania
paaania	Paania
paania	Paania
aloo	Dal
Alloo	Dal
HUUMSAFARA	Humsafara
humsafaraa	Humsafara
Humsafara	Humsafara
Bhindi	Bhindi
bhindii	Bhindi
Bhiindi	Bhindi
BHINDI	Bhindi
SHIIV	Shiv
Shivv	Shiv
Shiiv	Shiv
shhaktiu	Shaktiu
sshaktiu	Shaktiu
SHAKTIU	Shaktiu
bnddhan	Bandhan
bandhan	Bandhan
BANDHAN	Bandhan
bandhaan	Bandhan
Ldadu	Laddu
laaddu	Laddu
dhrtii	Dharti
DDHARTI	Dharti
hdaarti	Dharti
kshaneee	Kshanee
Kshaene	Kshanee
Kshhanee	Kshanee
PPAANI	Paani
Paanni	Paani
Pal	Dal
paal	Dal
pal	Dal
pal	Dal
Zindagi	Zindagi
zindgii	Zindagi
zinadgi	Zindagi
ZINDAGII	Zindagi
umskanuu	Muskanu
muskkanu	Muskanu
Muskanu	Muskanu
idlii	Idli
ildi	Dili
idli	Idli
Idlli	Idli
bandegaai	Bandegai
banddegai	Bandegai
BANDDEGAI	Bandegai
durgaa	Durga
durg	Durga
DURGA	Durga
dhrit	Dharti
Dharti	Dharti
KHWAAAB	Khwaab
khwwaab	Khwaab
KWHAAB	Khwaab
bbiryni	Biryani
Biryani	Biryani
biryaain	Biryanin
SSUKOONA	Sukoona
sukoon	Sukoon
BACHHPAN	Bachpan
bachpan	Bachpan
PYYAAR	Pyaar
Pyyaar	Pyaar
matrubbhasha	Matrubhasha
matrubhasha	Matrubhasha
matrubhashaa	Matrubhasha
rsgulal	Rasgulla
rasguulla	Rasgulla
rasgulla	Rasgulla
Jaanama	Janama
JJanama	Janama
JANAMAA	Janama
Jaanama	Janama
ajlebi	Jalebi
jalebi	Jalebi
JALEBBI	Jalebi
jaalebi	Jalebi
rPssad	Prasad
prsaad	Prasad
KSSHAN	Kshan
Kshhan	Kshan
kshan	Kshan
Sannataa	Sannata
snnnata	Sannata
snnata	Sannata
swaar	Swar
SAWR	Dosa
wswr	Swar
virsat	Virasat
VRIRASAT	Virasat
visrat	Virasat
JJlebi	Jalebi
jallebi	Jalebi
humsaafra	Humsafara
Humsafar	Humsafar
swarr	Swar
swwar	Swar
raatee	Virasatee
Raaatee	Virasatee
dil	Dil
DDil	Dil
ddil	Dil
Aassha	Aasha
aasha	Aasha
AASHA	Aasha
assha	Aasha
hbagwan	Bhagwan
BHAGWAN	Bhagwan
pyyaar	Pyaar
PYAAAR	Pyaar
pyaar	Pyaar
payar	Matar
NRIVANNA	Nirvana
niirvna	Nirvana
nirvana	Nirvana
KHWAAB	Khwaab
Khwab	Khwaab
khwabb	Khwaab
khwaaab	Khwaab
bhaturaa	Bhatura
bhaturaa	Bhatura
BANDEGAI	Bandegai
Bnddegai	Bandegai
BANDEGGAI	Bandegai
APTTAGYRA	Pattagyra
PATTAGYRA	Pattagyra
SUKOON	Sukoon
SUKKOON	Sukoon
SUKOON	Sukoon
SUKKOON	Sukoon
manzilee	Manzilee
MANZILEE	Manzilee
maanzilee	Manzilee
MAANZILEE	Manzilee
din	Din
diin	Din
din	Din
din	Din
jallebi	Jalebi
Jalebi	Jalebi
Jalebi	Jalebi
nirvnau	Nirvanau
Nirvvanau	Nirvanau
nirvnaau	Nirvanau
Nirnvau	Nirvanau
pakora	Pakora
pkora	Pakora
Pakoraa	Pakora
BBHINDI	Bhindi
BHINDI	Bhindi
BHINDI	Bhindi
dsos	Dosa
ddosa	Dosa
BHATURRA	Bhatura
BHATRUAA	Bhatura
Sapna	Sapna
aspna	Sapna
SHAKTI	Shakti
shakti	Shakti
shaktii	Shakti
Shakti	Shakti
sukoonn	Sukoon
uskoonn	Sukoon
Sukkoon	Sukoon
sukoon	Sukoon
manzila	Manzila
manzzila	Manzila
manzila	Manzila
mturbhassha	Matrubhasha
matrubhahsa	Matrubhasha
Dhartui	Dharti
dhartiiu	Dhartiu
DAHRTIU	Dhartiu
Dhratiu	Shaktiu
doosan	Dosan
dossn	Dostn
dosan	Dosan
Din	Din
din	Din
saanhj	Kshan
sanjh	Saanjh
saannjh	Saanjh
saannjh	Saanjh
khwaabii	Khwaabi
Khwabi	Khwaabi
DEESH	Desh
DESH	Desh
desh	Desh
Dessh	Desh
Saveera	Savera
savera	Savera
SAVVERA	Savera
vserra	Savera
Roshni	Roshni
roshni	Roshni
ROSHNII	Roshni
kkshn	Kshan
KSHAN	Kshan
sfar	Humsafar
SAFAAR	Safar
SAAFAR	Safar
Aam	Aam
aam	Aam
Hawwa	Chawal
Hawa	Chawal
bhaagwan	Bhagwan
Bhgwann	Bhagwan
bhagwan	Bhagwan
bhaagwan	Bhagwan
prern	Prerna
PRERRNA	Prerna
prern	Prerna
prern	Prerna
eget	Geet
EGET	Geet
GEET	Geet
GEEET	Geet
musamm	Mausam
maauasm	Mausam
musam	Mausam
klakar	Kalakar
kallakar	Kalakar
Kalakar	Kalakar
Matrubhassha	Matrubhasha
Matrubhasha	Matrubhasha
matrubhasha	Matrubhasha
sswar	Swar
Swawr	Swar
Swarr	Swar
SWAR	Swar
bandegai	Bandegai
bandegai	Bandegai
Diil	Dil
dill	Dil
diil	Dil
Rooti	Roti
ROTI	Roti
rotii	Roti
RRAAT	Virasat
Rat	Virasat
gulabjamunaa	Gulabjamuna
gulabjamunaa	Gulabjamuna
swaar	Swar
SSWAR	Swar
SWAR	Swar
swarr	Swar
DHHARTIEE	Dhartiee
Dhartiee	Dhartiee
dhartiee	Dhartiee
ddiln	Diln
diln	Diln
dinl	Dil
AMAM	Rama
Am	Aam
aam	Aam
raat	Virasat
RRAAT	Virasat
Raaat	Virasat
bhakkti	Shakti
bhhakti	Shakti
bhakti	Shakti
Bhkkti	Shakti
sukoon	Sukoon
sukooon	Sukoon
sukoon	Sukoon
suokon	Sukoon
Durgaa	Durga
durga	Durga
pal	Dal
PAL	Dal
paal	Dal
PAL	Dal
SSaanjh	Saanjh
Saanjh	Saanjh
saaanjh	Saanjh
SAANJH	Saanjh
lasssi	Lassi
Lssii	Idli
Manzil	Manzil
nMzil	Manzil
MANZIL	Manzil
MANZIL	Manzil
Dossta	Dosta
dossta	Dosta
DOSTA	Dosta
Pyaar	Pyaar
PPYAAR	Pyaar
RROTI	Roti
ROTIT	Roti
Rosshni	Roshni
roshnni	Roshni
rooti	Roti
orti	Roti
SSapna	Sapna
spnaa	Sapna
Kshan	Kshan
Kshaan	Kshan
KHSAN	Kshan
ssavera	Savera
svear	Savera
SAEVRRA	Savera
khsushi	Khushi
Khhushi	Khushi
kuhshi	Khushi
khushi	Khushi
khushhiaa	Khushia
KHUSHIAA	Khushia
khusiha	Khushia
DURGA	Durga
durg	Durga
durg	Durga
DURGGA	Durga
Geet	Geet
gete	Geetee
geget	Geet
ragsullla	Rasgulla
rsguulla	Rasgulla
RASGULLA	Rasgulla
ragsulla	Rasgulla
privaaraa	Parivaara
privaaraaa	Parivaara
paarivaaraa	Parivaara
ddal	Dal
Dal	Dal
PPrerna	Prerna
Preern	Prerna
PRERNA	Prerna
Mataara	Matara
mtara	Matara
mmtara	Matara
MATARA	Matara
virsat	Virasat
VIRSAAT	Virasat
AAHSA	Aasha
AASHHA	Aasha
AASHA	Aasha
Aashha	Aasha
Bhagwanu	Bhagwanu
bhgawanu	Bhagwanu
Bhagwanu	Bhagwanu
gganesh	Ganesh
ganeesh	Ganesh
Gnessh	Ganesh
ganesh	Ganesh
Shaktii	Shakti
shakti	Shakti
shakti	Shakti
Zindagiu	Zindagiu
Zindagiu	Zindagiu
zindagiu	Zindagiu
BBhindi	Bhindi
BHIINDI	Bhindi
pprema	Prema
prema	Prema
Dil	Dil
dil	Dil
didl	Dil
mehmman	Mehmaan
mehmaan	Mehmaan
mmheman	Mehmaan
MEHMHAAN	Mehmaan
aam	Aam
aaam	Aam
aam	Aam
aam	Aam
Alolo	Aloo
Alloo	Dal
ALOO	Dal
hSivv	Shiv
shhiv	Shiv
shiiv	Shiv
aasha	Aasha
aahsha	Aasha
AAASHA	Aasha
aasha	Aasha
dseh	Desh
desh	Desh
bbhajann	Bhajan
BBHAJANN	Bhajan
bhajann	Bhajan
bhajann	Bhajan
PRASAD	Prasad
prasad	Prasad
humsaafar	Humsafar
hummsafar	Humsafar
Humsafar	Humsafar
HHawa	Chawal
hawa	Chawal
hawa	Chawal
Hawa	Chawal
ddugr	Laddu
duurga	Durga
DURGA	Durga
durgg	Durga
bndhann	Bandhan
BAANDHAN	Bandhan
BANDHAN	Bandhan
bandhan	Bandhan
HCAII	Chai
Chaii	Chai
chii	Shiv
LLassia	Lassia
lssia	Idlia
lssiia	Idlia
lssia	Idlia
rasgullla	Rasgulla
Rsgullaa	Rasgulla
KHUSHBOO	Khushboo
Khusshboo	Khushboo
KHUSHBOO	Khushboo
KHUSHBOO	Khushboo
nrivana	Nirvana
nirvaana	Nirvana
nirvanna	Nirvana
nirvaana	Nirvana
raat	Virasat
RAAT	Virasat
GULABJAMUNN	Gulabjamun
uGlabjamunn	Gulabjamun
GULBABJAMUNN	Gulabjamun
Khusshia	Khushia
KHUUSHIA	Khushia
khusshi	Khushi
KHUSHIAA	Khushia
CChawaln	Chawaln
CHHAWALN	Chawaln
Chawaaln	Chawaln
pattagyran	Pattagyran
pattaggyarn	Pattagyran
PPrerna	Prerna
Prernaa	Prerna
Sanskaaar	Sanskaar
sanskaarr	Sanskaar
Sanskaar	Sanskaar
Bhjana	Bhajana
bhjanaa	Bhajana
Raatt	Virasat
RAAT	Virasat
SHANTIU	Shantiu
shantiu	Shantiu
shhntiu	Shantiu
SHANNTIU	Shantiu
bhiindi	Bhindi
Bhindi	Bhindi
klakar	Kalakar
Kalaakar	Kalakar
kkalakar	Kalakar
KALAAKAR	Kalakar
mtrrubhashia	Matrubhasha
mtrubhasahi	Matrubhashai
shiv	Shiv
SHIVV	Shiv
SHHIV	Shiv
SHIIV	Shiv
SAANHJ	Kshan
saanjh	Saanjh
sanjh	Saanjh
Matrubhaasha	Matrubhasha
mattrubhasha	Matrubhasha
SUKOOON	Sukoon
sukoonn	Sukoon
Sukoonn	Sukoon
ZINNDAGI	Zindagi
ZINDAGI	Zindagi
Yaadein	Yaadein
Yaadein	Yaadein
Krishnaa	Krishna
Krishn	Krishna
chaiaaa	Chaia
CChaiaa	Chaia
CHAIAA	Chaia
chaiaa	Chaia
rssgulla	Rasgulla
Rgsuulla	Rasgulla
rasguulla	Rasgulla
Bhinddi	Bhindi
bihndi	Bhindi
Saafrr	Humsafar
saafrr	Humsafar
Saafar	Safar
saafar	Safar
BIRYNAI	Biryani
birryani	Biryani
UUmeed	Umeed
UMEEDD	Umeed
pal	Dal
ppl	Dal
plal	Dal
JJANAMA	Janama
janama	Janama
janama	Janama
JANAMA	Janama
PARIVAAR	Parivaar
Privaar	Parivaar
Parivaar	Parivaar
BHHAJAN	Bhajan
Bhajan	Bhajan
bhjjan	Bhajan
BBHAJAN	Bhajan
Kriishn	Krishna
Krisshna	Krishna
krishhn	Krishna
jalebi	Jalebi
JALEBI	Jalebi
jlebi	Jalebi
jallebi	Jalebi
LADUD	Laddu
laddu	Laddu
lddu	Dilu
ladddu	Laddu
BHINDI	Bhindi
Bhindi	Bhindi
BHINDI	Bhindi
bhinndi	Bhindi
halwa	Halwa
hllwa	Halwa
HALWA	Halwa
mausami	Mausami
Mausaami	Mausami
mausami	Mausami
pprernaa	Prerna
prernaa	Prerna
birynii	Biryani
biryni	Biryani
Biryani	Biryani
gulbjjamuna	Gulabjamuna
gulbjamuna	Gulabjamuna
gulabbjamuna	Gulabjamuna
gulabjamuna	Gulabjamuna
dill	Dil
diil	Dil
dill	Dil
rsgulla	Rasgulla
arsgulla	Rasgulla
rgsulla	Rasgulla
rsgullaa	Rasgulla
PANEERI	Paneeri
pneeri	Paneeri
PAPNEERI	Paneeri
Privaar	Parivaar
Privvaar	Parivaar
parivaaar	Parivaar
parrivaar	Parivaar
SHAKTIU	Shaktiu
SHAKTIU	Shaktiu
Shaktiu	Shaktiu
shktiu	Shaktiu
BHAAJAN	Bhajan
bjhan	Kshan
bhajan	Bhajan
bhajan	Bhajan
Zinddgiu	Zindagiu
Ziindagiu	Zindagiu
Zindgiu	Zindagiu
zindagiu	Zindagiu
svaeerai	Saverai
Svaerai	Saverai
saveraii	Saverai
shhiv	Shiv
Shiv	Shiv
rpeem	Prem
Preem	Prem
PREME	Prem
hwau	Khwaabu
hwauu	Khwaabu
hawaau	Hawau
desh	Desh
eDsh	Desh
deseh	Desh
eDssh	Desh
dill	Dil
DIL	Dil
Dil	Dil
mhemaani	Mehmaani
Mehmaanni	Mehmaani
Mehmaani	Mehmaani
mehmaan	Mehmaan
mhemaan	Mehmaan
mehmaan	Mehmaan
HAWA	Chawal
HWAA	Khwaab
HAHWA	Chawal
prasadu	Prasadu
PRASSADU	Prasadu
hlwa	Halwa
halwa	Halwa
ajnnam	Janam
Jnam	Janam
JJanam	Janam
janam	Janam
Asmitaee	Asmitaee
SAMITAEE	Asmitaee
Laassi	Lassi
LASSI	Lassi
Pakoora	Pakora
pkora	Pakora
pakoraa	Pakora
Pkorra	Pakora
pkora	Pakora
pakora	Pakora
pakora	Pakora
paanni	Paani
APANI	Paani
Paani	Paani
MUSKANAA	Muskana
MMusknaa	Muskana
DOSTU	Dostu
dostu	Dostu
amnzil	Manzil
Manzil	Manzil
GEETNN	Geetn
ggeetn	Geetn
Geten	Geetn
rotti	Roti
Roti	Roti
rooti	Roti
roti	Roti
bachpan	Bachpan
Bacchpan	Bachpan
Bandegai	Bandegai
bandegai	Bandegai
BANDEAGI	Bandegai
GGeet	Geet
GEEET	Geet
GEET	Geet
eGett	Geet
Pttagyra	Pattagyra
Pattagyra	Pattagyra
pattagyra	Pattagyra
paattagyra	Pattagyra
saafar	Safar
SAFAR	Safar
PREM	Prem
prem	Prem
sanskaar	Sanskaar
sanskaaar	Sanskaar
Snskaaar	Sanskaar
Nirrvanaaa	Nirvana
nirvanaaaa	Nirvana
nirvnaaa	Nirvana
NIRRVANAAA	Nirvana
Bandhan	Bandhan
bbandhan	Bandhan
baandhna	Bandhana
bhagwan	Bhagwan
bhawgan	Bhagwan
Bhgwan	Bhagwan
dina	Dina
DINAA	Dina
dinaa	Dina
JANAMU	Janamu
Janaamu	Janamu
janamu	Janamu
Jnamu	Janamu
Idli	Idli
iddil	Bhindi
IIDLI	Idli
IDLI	Idli
mausaam	Mausam
mussam	Mausam
mmausam	Mausam
KALAKAARA	Kalakara
klakara	Kalakara
chhi	Shiv
CHIA	Chaia
CHHAI	Chai
asha	Aasha
aahsaa	Aasha
ashha	Aasha
Nirvnaa	Nirvana
nirvana	Nirvana
Ganessh	Ganesh
ganesh	Ganesh
GANEESH	Ganesh
ganessh	Ganesh
gulabjamuni	Gulabjamuni
GULABJAMMUNI	Gulabjamuni
Gulbjamuni	Gulabjamuni
alooo	Dal
AAloo	Dal
lloo	Aloo
Birryni	Biryani
biryani	Biryani
biryani	Biryani
birryni	Biryani
SAANJHNN	Saanjhn
saannjhn	Saanjhn
Sanjhn	Saanjhn
SAANJHN	Saanjhn
DESH	Desh
EDSH	Desh
Deesh	Desh
aaahsa	Aasha
aasha	Aasha
AASSHA	Aasha
Paanin	Paanin
paaniin	Paanin
PAANINN	Paanin
Shiiv	Shiv
SHIV	Shiv
shivv	Shiv
NIRVANNAEE	Nirvanaee
nirvanaee	Nirvanaee
Nirvanaee	Nirvanaee
aMnnzil	Manzil
maznil	Manzil
prerna	Prerna
preerna	Prerna
prernaa	Prerna
khwaab	Khwaab
khwaab	Khwaab
khwaaab	Khwaab
Khwba	Khwaaba
krisnha	Krishna
krrishn	Krishna
KRISSHNA	Krishna
krihsna	Krishna
ziingdi	Bhindi
zizndagi	Zindagi
zindagi	Zindagi
PPttagyraee	Pattagyraee
PPATTAGYRAEE	Pattagyraee
Pattaggyraee	Pattagyraee
pattagyraee	Pattagyraee
hawa	Chawal
HAWWA	Chawal
Bhjjan	Bhajan
Bhjaan	Bhajan
Bhajan	Bhajan
bhajaan	Bhajan
RAATT	Virasat
Raat	Virasat
sapnna	Sapna
SAPNA	Sapna
sapnaa	Sapna
SAPNA	Sapna
nirrvna	Nirvana
Nirvanaa	Nirvana
nnivrana	Nirvana
NIRVANA	Nirvana
manzzil	Manzil
Mannzil	Manzil
MAANIZL	Manzil
Mnzil	Manzil
swr	Swar
SWWAR	Swar
YAADIEN	Yaadein
yaadein	Yaadein
yaaadein	Yaadein
yaadein	Yaadein
MEEHMAAN	Mehmaan
MEHMANA	Mehmaana
khushboo	Khushboo
khuhsboo	Khushboo
prern	Prerna
rpernna	Prerna
prernna	Prerna
prernna	Prerna
Prenraa	Prerna
PRERNNA	Prerna
gneesh	Ganesh
gaensh	Ganesh
Ganessh	Ganesh
GANESHH	Ganesh
kkalakaraa	Kalakara
kalakaraa	Kalakara
SSANSKAAR	Sanskaar
sanskaar	Sanskaar
sanskaara	Sanskaara
snskaaar	Sanskaar
klaakar	Kalakar
Klakar	Kalakar
swar	Swar
swr	Swar
swaar	Swar
huumsafara	Humsafara
humsafarra	Humsafara
humsaafra	Humsafara
MEHMAAN	Mehmaan
mehmaan	Mehmaan
MMEHMAAN	Mehmaan
KHUSHBOO	Khushboo
Khushboo	Khushboo
muskn	Muskan
muskan	Muskan
Muskaan	Muskan
Muskan	Muskan
khushi	Khushi
Khushii	Khushi
khushi	Khushi
Khushi	Khushi
AAASHAN	Aashan
AASHAN	Aashan
Aashan	Aashan
aashan	Aashan
pakoar	Pakora
pakora	Pakora
pakora	Pakora
musamn	Mausamn
MAUSAMMN	Mausamn
rooti	Roti
roti	Roti
roti	Roti
ROTI	Roti
GANESH	Ganesh
gaanesh	Ganesh
ganessh	Ganesh
Dotst	Dost
DDOST	Dost
ddost	Dost
DOOST	Dost
Rotii	Roti
RROTI	Roti
shivaa	Shivaa
shivaa	Shivaa
NIRVANA	Nirvana
nirvana	Nirvana
nirvana	Nirvana
niirvnaa	Nirvana
MATRUBHASHA	Matrubhasha
mtrubhaasha	Matrubhasha
Roshnni	Roshni
Roshni	Roshni
ROSHNI	Roshni
Dinn	Din
DDin	Din
Din	Din
DDin	Din
prem	Prem
PREM	Prem
pprem	Prem
lassi	Lassi
